date,metric,label,value
2025-08-19,Country,CA,3
2025-08-19,Country,CH,7
2025-08-19,Country,CZ,1
2025-08-19,Country,DE,11
2025-08-19,Country,ES,4
2025-08-19,Country,FI,4
2025-08-19,Country,FR,14
2025-08-19,Country,GB,5
2025-08-19,Country,GI,1
2025-08-19,Country,HK,2
2025-08-19,Country,JP,2
2025-08-19,Country,LT,1
2025-08-19,Country,NL,9
2025-08-19,Country,NZ,1
2025-08-19,Country,PL,1
2025-08-19,Country,PT,1
2025-08-19,Country,SG,2
2025-08-19,Country,SI,1
2025-08-19,Country,TH,1
2025-08-19,Country,UA,2
2025-08-19,Country,US,28
2025-08-19,Platform,linux-amd64,46
2025-08-19,Platform,linux-arm64,1
2025-08-19,Platform,linux-x64,72
2025-08-19,Platform,linux-x86_64,7
2025-08-19,Platform,windows-amd64,2
2025-08-19,Platform,windows-x64,1
2025-08-19,Platform,x86_64-linux-gnu,1
2025-08-19,Platform,x86_64-unknown-linux-gnu,2
2025-08-19,Provider,,16
2025-08-19,Provider,AWS,1
2025-08-19,Provider,Carrier/Transit,3
2025-08-19,Provider,Google,7
2025-08-19,Provider,Hetzner,9
2025-08-19,Provider,Hosting/CDN (Other),4
2025-08-19,Provider,OVHcloud,2
2025-08-19,Provider,Oracle Cloud,3
2025-08-19,Provider,Public ISP (Home/Office),87
2025-08-20,Clients,Geth,20
2025-08-20,Clients,Nethermind,58
2025-08-20,Clients,OpenEthereum,1
2025-08-20,Clients,besu,7
2025-08-20,Clients,erigon,37
2025-08-20,Clients,reth,3
2025-08-20,Country,,16
2025-08-20,Country,AR,1
2025-08-20,Country,AU,2
2025-08-20,Country,BE,6
2025-08-20,Country,BR,1
2025-08-20,Country,CA,2
2025-08-20,Country,CH,8
2025-08-20,Country,CZ,1
2025-08-20,Country,DE,17
2025-08-20,Country,ES,2
2025-08-20,Country,FI,5
2025-08-20,Country,FR,13
2025-08-20,Country,GB,1
2025-08-20,Country,HK,2
2025-08-20,Country,JP,1
2025-08-20,Country,NG,1
2025-08-20,Country,NL,7
2025-08-20,Country,NZ,1
2025-08-20,Country,SE,1
2025-08-20,Country,SG,2
2025-08-20,Country,SI,1
2025-08-20,Country,TH,1
2025-08-20,Country,TR,1
2025-08-20,Country,US,33
2025-08-20,Platform,linux-amd64,53
2025-08-20,Platform,linux-arm64,2
2025-08-20,Platform,linux-x64,56
2025-08-20,Platform,linux-x86_64,7
2025-08-20,Platform,windows-amd64,2
2025-08-20,Platform,windows-x64,2
2025-08-20,Platform,x86_64-linux-gnu,1
2025-08-20,Platform,x86_64-unknown-linux-gnu,3
2025-08-20,Provider,,16
2025-08-20,Provider,AWS,1
2025-08-20,Provider,Carrier/Transit,1
2025-08-20,Provider,Google,6
2025-08-20,Provider,Hetzner,14
2025-08-20,Provider,Hosting/CDN (Other),4
2025-08-20,Provider,OVHcloud,3
2025-08-20,Provider,Oracle Cloud,3
2025-08-20,Provider,Public ISP (Home/Office),78
2025-08-21,Clients,Geth,20
2025-08-21,Clients,Nethermind,56
2025-08-21,Clients,OpenEthereum,1
2025-08-21,Clients,besu,7
2025-08-21,Clients,erigon,33
2025-08-21,Clients,reth,2
2025-08-21,Country,,18
2025-08-21,Country,AE,1
2025-08-21,Country,AR,1
2025-08-21,Country,AU,2
2025-08-21,Country,BE,7
2025-08-21,Country,BR,1
2025-08-21,Country,CA,2
2025-08-21,Country,CH,4
2025-08-21,Country,CZ,1
2025-08-21,Country,DE,17
2025-08-21,Country,EE,2
2025-08-21,Country,ES,2
2025-08-21,Country,FI,3
2025-08-21,Country,FR,6
2025-08-21,Country,GB,3
2025-08-21,Country,HK,2
2025-08-21,Country,JP,1
2025-08-21,Country,NG,1
2025-08-21,Country,NL,6
2025-08-21,Country,PL,1
2025-08-21,Country,SG,3
2025-08-21,Country,SI,1
2025-08-21,Country,TH,1
2025-08-21,Country,UA,3
2025-08-21,Country,US,30
2025-08-21,Platform,linux-amd64,51
2025-08-21,Platform,linux-x64,55
2025-08-21,Platform,linux-x86_64,7
2025-08-21,Platform,windows-amd64,2
2025-08-21,Platform,windows-x64,1
2025-08-21,Platform,x86_64-linux-gnu,1
2025-08-21,Platform,x86_64-unknown-linux-gnu,2
2025-08-21,Provider,,18
2025-08-21,Provider,AWS,1
2025-08-21,Provider,Carrier/Transit,1
2025-08-21,Provider,Google,7
2025-08-21,Provider,Hetzner,10
2025-08-21,Provider,Hosting/CDN (Other),4
2025-08-21,Provider,OVHcloud,3
2025-08-21,Provider,Oracle Cloud,2
2025-08-21,Provider,Public ISP (Home/Office),73
2025-08-22,Clients,Geth,20
2025-08-22,Clients,Nethermind,38
2025-08-22,Clients,OpenEthereum,1
2025-08-22,Clients,besu,7
2025-08-22,Clients,erigon,42
2025-08-22,Clients,reth,2
2025-08-22,Country,,17
2025-08-22,Country,AR,1
2025-08-22,Country,AU,1
2025-08-22,Country,BE,6
2025-08-22,Country,BR,1
2025-08-22,Country,CA,1
2025-08-22,Country,CH,4
2025-08-22,Country,CZ,1
2025-08-22,Country,DE,16
2025-08-22,Country,ES,2
2025-08-22,Country,FI,5
2025-08-22,Country,FR,11
2025-08-22,Country,GB,2
2025-08-22,Country,HK,2
2025-08-22,Country,JP,1
2025-08-22,Country,NG,1
2025-08-22,Country,NL,7
2025-08-22,Country,SG,3
2025-08-22,Country,SI,2
2025-08-22,Country,TH,1
2025-08-22,Country,UA,2
2025-08-22,Country,US,23
2025-08-22,Platform,linux-amd64,56
2025-08-22,Platform,linux-arm64,5
2025-08-22,Platform,linux-x64,37
2025-08-22,Platform,linux-x86_64,7
2025-08-22,Platform,windows-amd64,2
2025-08-22,Platform,x86_64-linux-gnu,1
2025-08-22,Platform,x86_64-unknown-linux-gnu,2
2025-08-22,Provider,,17
2025-08-22,Provider,AWS,2
2025-08-22,Provider,Carrier/Transit,1
2025-08-22,Provider,Google,5
2025-08-22,Provider,Hetzner,14
2025-08-22,Provider,Hosting/CDN (Other),5
2025-08-22,Provider,OVHcloud,5
2025-08-22,Provider,Oracle Cloud,2
2025-08-22,Provider,Public ISP (Home/Office),59
2025-08-23,Clients,Geth,20
2025-08-23,Clients,Nethermind,50
2025-08-23,Clients,OpenEthereum,1
2025-08-23,Clients,besu,7
2025-08-23,Clients,erigon,39
2025-08-23,Clients,reth,3
2025-08-23,Country,,17
2025-08-23,Country,AU,2
2025-08-23,Country,BE,7
2025-08-23,Country,BR,1
2025-08-23,Country,CA,2
2025-08-23,Country,CH,4
2025-08-23,Country,CZ,1
2025-08-23,Country,DE,15
2025-08-23,Country,ES,5
2025-08-23,Country,FI,4
2025-08-23,Country,FR,8
2025-08-23,Country,GB,5
2025-08-23,Country,GI,1
2025-08-23,Country,HK,2
2025-08-23,Country,LU,1
2025-08-23,Country,NG,1
2025-08-23,Country,NL,7
2025-08-23,Country,NO,1
2025-08-23,Country,PL,1
2025-08-23,Country,PT,1
2025-08-23,Country,SG,1
2025-08-23,Country,SI,1
2025-08-23,Country,TH,1
2025-08-23,Country,UA,3
2025-08-23,Country,US,28
2025-08-23,Platform,linux-amd64,54
2025-08-23,Platform,linux-arm64,4
2025-08-23,Platform,linux-x64,49
2025-08-23,Platform,linux-x86_64,7
2025-08-23,Platform,windows-amd64,2
2025-08-23,Platform,x86_64-linux-gnu,1
2025-08-23,Platform,x86_64-unknown-linux-gnu,3
2025-08-23,Provider,,17
2025-08-23,Provider,AWS,1
2025-08-23,Provider,Carrier/Transit,2
2025-08-23,Provider,Google,7
2025-08-23,Provider,Hetzner,13
2025-08-23,Provider,Hosting/CDN (Other),5
2025-08-23,Provider,OVHcloud,4
2025-08-23,Provider,Oracle Cloud,2
2025-08-23,Provider,Public ISP (Home/Office),69
2025-08-24,Clients,Geth,20
2025-08-24,Clients,Nethermind,54
2025-08-24,Clients,OpenEthereum,1
2025-08-24,Clients,besu,7
2025-08-24,Clients,erigon,34
